stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
1,The Big Sick,5,39,43,14614,15996,243.5490258,266.5989336,14541,15923,242.332364,265.3822718,2471.156782,2494.2066898,148267,149649
1,The Big Sick,5,40,44,15997,20941,266.5989336,349.0152706,15924,20868,265.3822718,347.7986088,2494.2066898,2576.6230268,149650,154594
1,The Big Sick,5,41,45,20942,23728,349.0152706,395.4650848,20869,23655,347.7986088,394.248423,2576.6230268,2623.072841,154595,157381
1,The Big Sick,5,42,46,23729,28068,395.4650848,467.7981288,23656,27995,394.248423,466.581467,2623.072841,2695.405885,157382,161721
1,The Big Sick,5,43,47,28069,31792,467.7981288,529.8645472,27996,31719,466.581467,528.6478854,2695.405885,2757.4723034,161722,165445
1,The Big Sick,6,44,49,212,4042,3.5166526,67.3663972,139,3969,2.2999908,66.1497354,2761.905619,2825.7553636,165711,169541
1,The Big Sick,6,45,50,4043,9130,67.3663972,152.166058,3970,9057,66.1497354,150.9493962,2825.7553636,2910.5550244,169542,174629
1,The Big Sick,6,46,51,9131,16345,152.166058,272.415577,9058,16272,150.9493962,271.1989152,2910.5550244,3030.8045434,174630,181844
1,The Big Sick,6,47,52,16346,19843,272.415577,330.7153438,16273,19770,271.1989152,329.498682,3030.8045434,3089.1043102,181845,185342
1,The Big Sick,6,48,53,19844,20350,330.7153438,339.16531,19771,20277,329.498682,337.9486482,3089.1043102,3097.5542764,185343,185849
1,The Big Sick,6,49,54,20351,34671,339.16531,577.8476886,20278,34598,337.9486482,576.6310268,3097.5542764,3336.236655,185850,200170
1,The Big Sick,7,50,56,197,1797,3.2666536,29.9498802,124,1724,2.0499918,28.7332184,3338.3533132,3365.0365398,200297,201897
1,The Big Sick,7,51,57,1798,4741,29.9498802,79.0163506,1725,4668,28.7332184,77.7996888,3365.0365398,3414.1030102,201898,204841
1,The Big Sick,7,52,58,4742,7953,79.0163506,132.5494698,4669,7880,77.7996888,131.332808,3414.1030102,3467.6361294,204842,208053
1,The Big Sick,7,53,59,7954,15604,132.5494698,260.0656264,7881,15531,131.332808,258.8489646,3467.6361294,3595.152286,208054,215704
1,The Big Sick,7,54,60,15605,15940,260.0656264,265.665604,15532,15867,258.8489646,264.4489422,3595.152286,3600.7522636,215705,216040
1,The Big Sick,7,55,61,15941,35884,265.665604,598.0642744,15868,35811,264.4489422,596.8476126,3600.7522636,3933.150934,216041,235984
1,The Big Sick,8,56,63,86,2568,1.416661,42.7998288,13,2495,0.1999992,41.583167,3933.6009322,3974.9841,236011,238493
1,The Big Sick,8,57,64,2569,3793,42.7998288,63.2164138,2496,3720,41.583167,61.999752,3974.9841,3995.400685,238494,239718
1,The Big Sick,8,58,65,3794,5689,63.2164138,94.8162874,3721,5616,61.999752,93.5996256,3995.400685,4027.0005586,239719,241614
1,The Big Sick,8,59,66,5690,9909,94.8162874,165.1493394,5617,9836,93.5996256,163.9326776,4027.0005586,4097.3336106,241615,245834
1,The Big Sick,8,60,67,9910,16617,165.1493394,276.9488922,9837,16544,163.9326776,275.7322304,4097.3336106,4209.1331634,245835,252542
1,The Big Sick,8,61,68,16618,19156,276.9488922,319.2653896,16545,19083,275.7322304,318.0487278,4209.1331634,4251.4496608,252543,255081
1,The Big Sick,8,62,69,19157,20851,319.2653896,347.5152766,19084,20778,318.0487278,346.2986148,4251.4496608,4279.6995478,255082,256776
1,The Big Sick,8,63,70,20852,21481,347.5152766,358.0152346,20779,21408,346.2986148,356.7985728,4279.6995478,4290.1995058,256777,257406
1,The Big Sick,8,64,71,21482,27853,358.0152346,464.2148098,21409,27780,356.7985728,462.998148,4290.1995058,4396.399081,257407,263778
1,The Big Sick,8,65,72,27854,28776,464.2148098,479.5980816,27781,28703,462.998148,478.3814198,4396.399081,4411.7823528,263779,264701
1,The Big Sick,8,66,73,28777,32493,479.5980816,541.5478338,28704,32420,478.3814198,540.331172,4411.7823528,4473.732105,264702,268418
1,The Big Sick,8,67,74,32494,34656,541.5478338,577.5976896,32421,34583,540.331172,576.3810278,4473.732105,4509.7819608,268419,270581
1,The Big Sick,9,68,76,89,13908,1.4666608,231.7990728,16,13835,0.249999,230.582411,4511.6986198,4742.0310318,270696,284515
1,The Big Sick,9,69,77,13909,27756,231.7990728,462.5981496,13836,27683,230.582411,461.3814878,4742.0310318,4972.8301086,284516,298363
1,The Big Sick,9,70,78,27757,32073,462.5981496,534.5478618,27684,32000,461.3814878,533.3312,4972.8301086,5044.7798208,298364,302680
1,The Big Sick,10,71,80,83,5190,1.3666612,86.499654,10,5117,0.1499994,85.2829922,5047.2464776,5132.3794704,302828,307935
1,The Big Sick,10,72,81,5191,6382,86.499654,106.3662412,5118,6309,85.2829922,105.1495794,5132.3794704,5152.2460576,307936,309127
1,The Big Sick,10,73,82,6383,16669,106.3662412,277.8155554,6310,16596,105.1495794,276.5988936,5152.2460576,5323.6953718,309128,319414
1,The Big Sick,10,74,83,16670,18717,277.8155554,311.9487522,16597,18644,276.5988936,310.7320904,5323.6953718,5357.8285686,319415,321462
1,The Big Sick,10,75,84,18718,19378,311.9487522,322.9653748,18645,19305,310.7320904,321.748713,5357.8285686,5368.8451912,321463,322123
1,The Big Sick,10,76,85,19379,21400,322.9653748,356.66524,19306,21327,321.748713,355.4485782,5368.8451912,5402.5450564,322124,324145
1,The Big Sick,10,77,86,21401,27246,356.66524,454.0981836,21328,27173,355.4485782,452.8815218,5402.5450564,5499.978,324146,329991
1,The Big Sick,10,78,87,27247,36330,454.0981836,605.497578,27174,36257,452.8815218,604.2809162,5499.978,5651.3773944,329992,339075
1,The Big Sick,11,79,89,83,5416,1.3666612,90.2663056,10,5343,0.1499994,89.0496438,5652.1273914,5741.0270358,339120,344453
1,The Big Sick,11,80,90,5417,9223,90.2663056,153.7160518,5344,9150,89.0496438,152.49939,5741.0270358,5804.476782,344454,348260
1,The Big Sick,11,81,91,9224,18370,153.7160518,306.165442,9151,18297,152.49939,304.9487802,5804.476782,5956.9261722,348261,357407
1,The Big Sick,11,82,92,18371,18898,306.165442,314.9654068,18298,18825,304.9487802,313.748745,5956.9261722,5965.726137,357408,357935
1,The Big Sick,11,83,93,18899,19591,314.9654068,326.5153606,18826,19518,313.748745,325.2986988,5965.726137,5977.2760908,357936,358628
1,The Big Sick,11,84,94,19592,20368,326.5153606,339.4653088,19519,20295,325.2986988,338.248647,5977.2760908,5990.226039,358629,359405
1,The Big Sick,11,85,95,20369,20986,339.4653088,349.7652676,20296,20913,338.248647,348.5486058,5990.226039,6000.5259978,359406,360023
1,The Big Sick,11,86,96,20987,28927,349.7652676,482.1147382,20914,28854,348.5486058,480.8980764,6000.5259978,6132.8754684,360024,367964
1,The Big Sick,11,87,97,28928,33003,482.1147382,550.0477998,28855,32930,480.8980764,548.831138,6132.8754684,6200.80853,367965,372040
1,The Big Sick,12,88,99,89,1765,1.4666608,29.416549,16,1692,0.249999,28.1998872,6201.2751948,6229.225083,372068,373744
1,The Big Sick,12,89,100,1766,3904,29.416549,65.0664064,1693,3831,28.1998872,63.8497446,6229.225083,6264.8749404,373745,375883
1,The Big Sick,12,90,101,3905,7917,65.0664064,131.9494722,3832,7844,63.8497446,130.7328104,6264.8749404,6331.7580062,375884,379896
1,The Big Sick,12,91,102,7918,11700,131.9494722,194.99922,7845,11627,130.7328104,193.7825582,6331.7580062,6394.807754,379897,383679
1,The Big Sick,12,92,103,11701,19056,194.99922,317.5987296,11628,18983,193.7825582,316.3820678,6394.807754,6517.4072636,383680,391035
1,The Big Sick,12,93,104,19057,27688,317.5987296,461.4648208,18984,27615,316.3820678,460.248159,6517.4072636,6661.2733548,391036,399667
1,The Big Sick,12,94,105,27689,29013,461.4648208,483.5480658,27616,28940,460.248159,482.331404,6661.2733548,6683.3565998,399668,400992
1,The Big Sick,12,95,106,29014,33729,483.5480658,562.1477514,28941,33656,482.331404,560.9310896,6683.3565998,6761.9562854,400993,405708
1,The Big Sick,12,96,107,33730,35016,562.1477514,583.5976656,33657,34943,560.9310896,582.3810038,6761.9562854,6783.4061996,405709,406995
