stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
11,Dom Hemingway,21,44,64,584,1360,9.7166278,22.666576,511,1287,8.499966,21.4499142,3787.8015154,3800.7514636,227250,228026
11,Dom Hemingway,21,45,65,1361,22954,22.666576,382.5651364,1288,22881,21.4499142,381.3484746,3800.7514636,4160.650024,228027,249620
11,Dom Hemingway,21,46,66,22955,23248,382.5651364,387.4651168,22882,23175,381.3484746,386.248455,4160.650024,4165.5500044,249621,249914
11,Dom Hemingway,22,47,68,95,15507,1.5666604,258.4489662,22,15434,0.3499986,257.2323044,4165.9333362,4422.815642,249937,265349
11,Dom Hemingway,22,48,69,15508,20572,258.4489662,342.8652952,15435,20499,257.2323044,341.6486334,4422.815642,4507.231971,265350,270414
11,Dom Hemingway,23,49,71,85,10837,1.3999944,180.6159442,12,10764,0.1833326,179.3992824,4510.4152916,4689.6312414,270605,281357
11,Dom Hemingway,24,50,73,85,439,1.3999944,7.3166374,12,366,0.1833326,6.0999756,4689.8479072,4695.7645502,281370,281724
11,Dom Hemingway,24,51,74,440,9058,7.3166374,150.9660628,367,8985,6.0999756,149.749401,4695.7645502,4839.4139756,281725,290343
11,Dom Hemingway,25,52,76,86,7509,1.416661,125.1494994,13,7436,0.1999992,123.9328376,4842.2139644,4965.9468028,290511,297934
11,Dom Hemingway,25,53,77,7510,8344,125.1494994,139.0661104,7437,8271,123.9328376,137.8494486,4965.9468028,4979.8634138,297935,298769
11,Dom Hemingway,25,54,78,8345,13654,139.0661104,227.5657564,8272,13581,137.8494486,226.3490946,4979.8634138,5068.3630598,298770,304079
11,Dom Hemingway,26,55,80,86,6432,1.416661,107.1995712,13,6359,0.1999992,105.9829094,5069.3630558,5175.145966,304139,310485
11,Dom Hemingway,27,56,82,85,3076,1.3999944,51.2664616,12,3003,0.1833326,50.0497998,5176.1292954,5225.9957626,310544,313535
11,Dom Hemingway,27,57,83,3077,9801,51.2664616,163.3493466,3004,9728,50.0497998,162.1326848,5225.9957626,5338.0786476,313536,320260
11,Dom Hemingway,27,58,84,9802,11245,163.3493466,187.415917,9729,11172,162.1326848,186.1992552,5338.0786476,5362.145218,320261,321704
11,Dom Hemingway,28,59,86,254,964,4.2166498,16.0666024,181,891,2.999988,14.8499406,5367.9951946,5379.8451472,322055,322765
