stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
2,The Peanut Butter Falcon,8,46,53,10484,12363,174.7159678,206.0491758,10411,12290,173.499306,204.832514,3658.5186992,3689.8519072,219506,221385
2,The Peanut Butter Falcon,8,47,54,12364,17575,206.0491758,292.915495,12291,17502,204.832514,291.6988332,3689.8519072,3776.7182264,221386,226597
2,The Peanut Butter Falcon,8,48,55,17576,21526,292.915495,358.7652316,17503,21453,291.6988332,357.5485698,3776.7182264,3842.567963,226598,230548
2,The Peanut Butter Falcon,8,49,56,21527,22717,358.7652316,378.6151522,21454,22644,357.5485698,377.3984904,3842.567963,3862.4178836,230549,231739
2,The Peanut Butter Falcon,9,50,58,86,4047,1.416661,67.4497302,13,3974,0.1999992,66.2330684,3862.8012154,3928.8342846,231762,235723
2,The Peanut Butter Falcon,9,51,59,4048,10576,67.4497302,176.2659616,3975,10503,66.2330684,175.0492998,3928.8342846,4037.650516,235724,242252
2,The Peanut Butter Falcon,9,52,60,10577,12265,176.2659616,204.415849,10504,12192,175.0492998,203.1991872,4037.650516,4065.8004034,242253,243941
2,The Peanut Butter Falcon,9,53,61,12266,16437,204.415849,273.9489042,12193,16364,203.1991872,272.7322424,4065.8004034,4135.3334586,243942,248113
2,The Peanut Butter Falcon,9,54,62,16438,21595,273.9489042,359.915227,16365,21522,272.7322424,358.6985652,4135.3334586,4221.2997814,248114,253271
2,The Peanut Butter Falcon,9,55,63,21596,32488,359.915227,541.4645008,21523,32415,358.6985652,540.247839,4221.2997814,4402.8490552,253272,264164
2,The Peanut Butter Falcon,10,56,65,85,8910,1.3999944,148.499406,12,8837,0.1833326,147.2827442,4403.5323858,4550.6317974,264205,273030
2,The Peanut Butter Falcon,10,57,66,8911,16903,148.499406,281.7155398,8838,16830,147.2827442,280.498878,4550.6317974,4683.8479312,273031,281023
2,The Peanut Butter Falcon,10,58,67,16904,21886,281.7155398,364.7652076,16831,21813,280.498878,363.5485458,4683.8479312,4766.897599,281024,286006
