stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
13,Woodshock,3,39,41,26861,30976,447.664876,516.2646016,26788,30903,446.4482142,515.0479398,2187.4245836,2256.0243092,131245,135360
13,Woodshock,3,40,42,30977,36922,516.2646016,615.3642052,30904,36849,515.0479398,614.1475434,2256.0243092,2355.1239128,135361,141306
13,Woodshock,3,41,43,36923,38871,615.3642052,647.8474086,36850,38798,614.1475434,646.6307468,2355.1239128,2387.6071162,141307,143255
13,Woodshock,4,42,45,91,724,1.499994,12.0666184,18,651,0.2833322,10.8499566,2388.2571136,2398.823738,143294,143927
13,Woodshock,4,43,46,725,3894,12.0666184,64.8997404,652,3821,10.8499566,63.6830786,2398.823738,2451.65686,143928,147097
13,Woodshock,4,44,47,3895,5661,64.8997404,94.3496226,3822,5588,63.6830786,93.1329608,2451.65686,2481.1067422,147098,148864
13,Woodshock,4,45,48,5662,12112,94.3496226,201.8658592,5589,12039,93.1329608,200.6491974,2481.1067422,2588.6229788,148865,155315
13,Woodshock,4,46,49,12113,14133,201.8658592,235.5490578,12040,14060,200.6491974,234.332396,2588.6229788,2622.3061774,155316,157336
13,Woodshock,4,47,50,14134,22462,235.5490578,374.3651692,14061,22389,234.332396,373.1485074,2622.3061774,2761.1222888,157337,165665
13,Woodshock,4,48,51,22463,27388,374.3651692,456.4648408,22390,27315,373.1485074,455.248179,2761.1222888,2843.2219604,165666,170591
13,Woodshock,5,49,53,91,3933,1.499994,65.5497378,18,3860,0.2833322,64.333076,2843.988624,2908.0383678,170637,174479
13,Woodshock,5,50,54,3934,39202,65.5497378,653.3640532,3861,39129,64.333076,652.1473914,2908.0383678,3495.8526832,174480,209748
13,Woodshock,5,51,55,39203,44257,653.3640532,737.6137162,39130,44184,652.1473914,736.3970544,3495.8526832,3580.1023462,209749,214803
13,Woodshock,6,52,57,89,2548,1.4666608,42.4664968,16,2475,0.249999,41.249835,3580.8023434,3621.8021794,214845,217304
13,Woodshock,6,53,58,2549,6259,42.4664968,104.3162494,2476,6186,41.249835,103.0995876,3621.8021794,3683.651932,217305,221015
13,Woodshock,6,54,59,6260,8785,104.3162494,146.416081,6187,8712,103.0995876,145.1994192,3683.651932,3725.7517636,221016,223541
13,Woodshock,6,55,60,8786,10180,146.416081,169.665988,8713,10107,145.1994192,168.4493262,3725.7517636,3749.0016706,223542,224936
13,Woodshock,6,56,61,10181,10972,169.665988,182.8659352,10108,10899,168.4493262,181.6492734,3749.0016706,3762.2016178,224937,225728
13,Woodshock,6,57,62,10973,15132,182.8659352,252.1989912,10900,15059,181.6492734,250.9823294,3762.2016178,3831.5346738,225729,229888
13,Woodshock,6,58,63,15133,17170,252.1989912,286.165522,15060,17097,250.9823294,284.9488602,3831.5346738,3865.5012046,229889,231926
13,Woodshock,6,59,64,17171,20233,286.165522,337.2153178,17098,20160,284.9488602,335.998656,3865.5012046,3916.5510004,231927,234989
13,Woodshock,6,60,65,20234,22480,337.2153178,374.665168,20161,22407,335.998656,373.4485062,3916.5510004,3954.0008506,234990,237236
13,Woodshock,6,61,66,22481,22744,374.665168,379.0651504,22408,22671,373.4485062,377.8484886,3954.0008506,3958.400833,237237,237500
13,Woodshock,6,62,67,22745,24550,379.0651504,409.16503,22672,24477,377.8484886,407.9483682,3958.400833,3988.5007126,237501,239306
13,Woodshock,6,63,68,24551,29184,409.16503,486.3980544,24478,29111,407.9483682,485.1813926,3988.5007126,4065.733737,239307,243940
13,Woodshock,7,64,70,89,3532,1.4666608,58.8664312,16,3459,0.249999,57.6497694,4066.4504008,4123.8501712,243983,247426
13,Woodshock,7,65,71,3533,7498,58.8664312,124.9661668,3460,7425,57.6497694,123.749505,4123.8501712,4189.9499068,247427,251392
13,Woodshock,7,66,72,7499,8158,124.9661668,135.9661228,7426,8085,123.749505,134.749461,4189.9499068,4200.9498628,251393,252052
13,Woodshock,7,67,73,8159,9775,135.9661228,162.916015,8086,9702,134.749461,161.6993532,4200.9498628,4227.899755,252053,253669
13,Woodshock,7,68,74,9776,12424,162.916015,207.0658384,9703,12351,161.6993532,205.8491766,4227.899755,4272.0495784,253670,256318
13,Woodshock,7,69,75,12425,23956,207.0658384,399.2650696,12352,23883,205.8491766,398.0484078,4272.0495784,4464.2488096,256319,267850
13,Woodshock,7,70,76,23957,27223,399.2650696,453.7148518,23884,27150,398.0484078,452.49819,4464.2488096,4518.6985918,267851,271117
13,Woodshock,7,71,77,27224,33712,453.7148518,561.8644192,27151,33639,452.49819,560.6477574,4518.6985918,4626.8481592,271118,277606
13,Woodshock,7,72,78,33713,37066,561.8644192,617.7641956,33640,36993,560.6477574,616.5475338,4626.8481592,4682.7479356,277607,280960
13,Woodshock,8,73,80,91,7624,1.499994,127.0661584,18,7551,0.2833322,125.8494966,4683.3812664,4808.9474308,280998,288531
13,Woodshock,8,74,81,7625,11149,127.0661584,185.8159234,7552,11076,125.8494966,184.5992616,4808.9474308,4867.6971958,288532,292056
13,Woodshock,8,75,82,11150,14937,185.8159234,248.9490042,11077,14864,184.5992616,247.7323424,4867.6971958,4930.8302766,292057,295844
13,Woodshock,8,76,83,14938,28434,248.9490042,473.8981044,14865,28361,247.7323424,472.6814426,4930.8302766,5155.7793768,295845,309341
13,Woodshock,8,77,84,28435,41194,473.8981044,686.5639204,28362,41121,472.6814426,685.3472586,5155.7793768,5368.4451928,309342,322101
13,Woodshock,9,78,86,208,940,3.4499862,15.666604,135,867,2.2333244,14.4499422,5372.8618418,5385.0784596,322366,323098
