stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
12,Life After Beth,7,38,44,9362,10852,156.0160426,180.8659432,9289,10779,154.7993808,179.6492814,1964.908807,1989.7587076,117890,119380
12,Life After Beth,7,39,45,10853,12564,180.8659432,209.3991624,10780,12491,179.6492814,208.1825006,1989.7587076,2018.2919268,119381,121092
12,Life After Beth,7,40,46,12565,19192,209.3991624,319.8653872,12492,19119,208.1825006,318.6487254,2018.2919268,2128.7581516,121093,127720
12,Life After Beth,7,41,47,19193,20314,319.8653872,338.5653124,19120,20241,318.6487254,337.3486506,2128.7581516,2147.4580768,127721,128842
12,Life After Beth,8,42,49,83,4398,1.3666612,73.2997068,10,4325,0.1499994,72.083045,2147.9414082,2219.8744538,128871,133186
12,Life After Beth,8,43,50,4399,5524,73.2997068,92.0662984,4326,5451,72.083045,90.8496366,2219.8744538,2238.6410454,133187,134312
12,Life After Beth,8,44,51,5525,16342,92.0662984,272.3655772,5452,16269,90.8496366,271.1489154,2238.6410454,2418.9403242,134313,145130
12,Life After Beth,8,45,52,16343,23100,272.3655772,384.99846,16270,23027,271.1489154,383.7817982,2418.9403242,2531.573207,145131,151888
12,Life After Beth,9,46,54,80,4198,1.3166614,69.9663868,7,4125,0.0999996,68.749725,2533.1898672,2601.8395926,151985,156103
12,Life After Beth,9,47,55,4199,4959,69.9663868,82.6496694,4126,4886,68.749725,81.4330076,2601.8395926,2614.5228752,156104,156864
12,Life After Beth,9,48,56,4960,11362,82.6496694,189.3659092,4887,11289,81.4330076,188.1492474,2614.5228752,2721.239115,156865,163267
12,Life After Beth,9,49,57,11363,24501,189.3659092,408.3483666,11290,24428,188.1492474,407.1317048,2721.239115,2940.2215724,163268,176406
12,Life After Beth,10,50,59,80,1990,1.3166614,33.166534,7,1917,0.0999996,31.9498722,2940.3382386,2972.1881112,176413,178323
12,Life After Beth,10,51,60,1991,5670,33.166534,94.499622,1918,5597,31.9498722,93.2829602,2972.1881112,3033.5211992,178324,182003
12,Life After Beth,10,52,61,5671,10231,94.499622,170.5159846,5598,10158,93.2829602,169.2993228,3033.5211992,3109.5375618,182004,186564
12,Life After Beth,10,53,62,10232,18670,170.5159846,311.165422,10159,18597,169.2993228,309.9487602,3109.5375618,3250.1869992,186565,195003
12,Life After Beth,11,54,64,251,1029,4.16665,17.1499314,178,956,2.9499882,15.9332696,3253.6703186,3266.6536,195212,195990
12,Life After Beth,11,55,65,1030,11449,17.1499314,190.8159034,957,11376,15.9332696,189.5992416,3266.6536,3440.319572,195991,206410
