stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
9,The Tomorrow Man,7,37,43,6320,11103,105.3162454,185.0492598,6247,11030,104.0995836,183.832598,1890.5924376,1970.325452,113431,118214
9,The Tomorrow Man,7,38,44,11104,12672,185.0492598,211.1991552,11031,12599,183.832598,209.9824934,1970.325452,1996.4753474,118215,119783
9,The Tomorrow Man,7,39,45,12673,14347,211.1991552,239.1157102,12600,14274,209.9824934,237.8990484,1996.4753474,2024.3919024,119784,121458
9,The Tomorrow Man,8,40,47,80,775,1.3166614,12.916615,7,702,0.0999996,11.6999532,2024.575235,2036.1751886,121469,122164
9,The Tomorrow Man,8,41,48,776,5317,12.916615,88.6163122,703,5244,11.6999532,87.3996504,2036.1751886,2111.8748858,122165,126706
9,The Tomorrow Man,8,42,49,5318,9052,88.6163122,150.8660632,5245,8979,87.3996504,149.6494014,2111.8748858,2174.1246368,126707,130441
9,The Tomorrow Man,8,43,50,9053,13261,150.8660632,221.0157826,8980,13188,149.6494014,219.7991208,2174.1246368,2244.2743562,130442,134650
9,The Tomorrow Man,8,44,51,13262,18576,221.0157826,309.5987616,13189,18503,219.7991208,308.3820998,2244.2743562,2332.8573352,134651,139965
9,The Tomorrow Man,9,45,53,85,1588,1.3999944,26.4665608,12,1515,0.1833326,25.249899,2335.7573236,2360.82389,140139,141642
9,The Tomorrow Man,9,46,54,1589,12313,26.4665608,205.2158458,1516,12240,25.249899,203.999184,2360.82389,2539.573175,141643,152367
9,The Tomorrow Man,9,47,55,12314,13653,205.2158458,227.5490898,12241,13580,203.999184,226.332428,2539.573175,2561.906419,152368,153707
9,The Tomorrow Man,9,48,56,13654,15559,227.5490898,259.3156294,13581,15486,226.332428,258.0989676,2561.906419,2593.6729586,153708,155613
9,The Tomorrow Man,9,49,57,15560,16681,259.3156294,278.0155546,15487,16608,258.0989676,276.7988928,2593.6729586,2612.3728838,155614,156735
9,The Tomorrow Man,9,50,58,16682,17962,278.0155546,299.3654692,16609,17889,276.7988928,298.1488074,2612.3728838,2633.7227984,156736,158016
9,The Tomorrow Man,9,51,59,17963,21343,299.3654692,355.7152438,17890,21270,298.1488074,354.498582,2633.7227984,2690.072573,158017,161397
9,The Tomorrow Man,10,52,61,82,1807,1.3499946,30.1165462,9,1734,0.1333328,28.8998844,2690.405905,2719.1724566,161417,163142
9,The Tomorrow Man,10,53,62,1808,3184,30.1165462,53.0664544,1735,3111,28.8998844,51.8497926,2719.1724566,2742.1223648,163143,164519
9,The Tomorrow Man,10,54,63,3185,3784,53.0664544,63.0664144,3112,3711,51.8497926,61.8497526,2742.1223648,2752.1223248,164520,165119
9,The Tomorrow Man,10,55,64,3785,18193,63.0664144,303.2154538,3712,18120,61.8497526,301.998792,2752.1223248,2992.2713642,165120,179528
9,The Tomorrow Man,10,56,65,18194,21340,303.2154538,355.665244,18121,21267,301.998792,354.4485822,2992.2713642,3044.7211544,179529,182675
9,The Tomorrow Man,11,57,67,88,2829,1.4499942,47.1498114,15,2756,0.2333324,45.9331496,3045.8878164,3091.5876336,182745,185486
9,The Tomorrow Man,11,58,68,2830,5472,47.1498114,91.1996352,2757,5399,45.9331496,89.9829734,3091.5876336,3135.6374574,185487,188129
9,The Tomorrow Man,11,59,69,5473,9028,91.1996352,150.4660648,5400,8955,89.9829734,149.249403,3135.6374574,3194.903887,188130,191685
9,The Tomorrow Man,11,60,70,9029,16746,150.4660648,279.0988836,8956,16673,149.249403,277.8822218,3194.903887,3323.5367058,191686,199403
9,The Tomorrow Man,11,61,71,16747,21493,279.0988836,358.2152338,16674,21420,277.8822218,356.998572,3323.5367058,3402.653056,199404,204150
9,The Tomorrow Man,12,62,73,85,11715,1.3999944,195.249219,12,11642,0.1833326,194.0325572,3403.8697178,3597.7189424,204223,215853
9,The Tomorrow Man,12,63,74,11716,12760,195.249219,212.665816,11643,12687,194.0325572,211.4491542,3597.7189424,3615.1355394,215854,216898
9,The Tomorrow Man,12,64,75,12761,14343,212.665816,239.0490438,12688,14270,211.4491542,237.832382,3615.1355394,3641.5187672,216899,218481
9,The Tomorrow Man,13,65,77,85,17271,1.3999944,287.8488486,12,17198,0.1833326,286.6321868,3641.9520988,3928.400953,218507,235693
9,The Tomorrow Man,14,66,79,86,6327,1.416661,105.4495782,13,6254,0.1999992,104.2329164,3928.8509512,4032.8838684,235720,241961
9,The Tomorrow Man,14,67,80,6328,8836,105.4495782,147.2660776,6255,8763,104.2329164,146.0494158,4032.8838684,4074.7003678,241962,244470
9,The Tomorrow Man,14,68,81,8837,15622,147.2660776,260.3656252,8764,15549,146.0494158,259.1489634,4074.7003678,4187.7999154,244471,251256
9,The Tomorrow Man,14,69,82,15623,15999,260.3656252,266.6489334,15550,15926,259.1489634,265.4322716,4187.7999154,4194.0832236,251257,251633
9,The Tomorrow Man,14,70,83,16000,19507,266.6489334,325.1153662,15927,19434,265.4322716,323.8987044,4194.0832236,4252.5496564,251634,255141
9,The Tomorrow Man,15,71,85,86,1642,1.416661,27.3665572,13,1569,0.1999992,26.1498954,4252.9496548,4278.899551,255165,256721
9,The Tomorrow Man,15,72,86,1643,4803,27.3665572,80.0496798,1570,4730,26.1498954,78.833018,4278.899551,4331.5826736,256722,259882
9,The Tomorrow Man,15,73,87,4804,17898,80.0496798,298.2988068,4731,17825,78.833018,297.082145,4331.5826736,4549.8318006,259883,272977
9,The Tomorrow Man,16,74,89,85,1440,1.3999944,23.999904,12,1367,0.1833326,22.7832422,4551.6317934,4574.231703,273085,274440
9,The Tomorrow Man,16,75,90,1441,1873,23.999904,31.2165418,1368,1800,22.7832422,29.99988,4574.231703,4581.4483408,274441,274873
9,The Tomorrow Man,16,76,91,1874,8329,31.2165418,138.8161114,1801,8256,29.99988,137.5994496,4581.4483408,4689.0479104,274874,281329
9,The Tomorrow Man,16,77,92,8330,13882,138.8161114,231.3657412,8257,13809,137.5994496,230.1490794,4689.0479104,4781.5975402,281330,286882
9,The Tomorrow Man,16,78,93,13883,16093,231.3657412,268.2155938,13810,16020,230.1490794,266.998932,4781.5975402,4818.4473928,286883,289093
9,The Tomorrow Man,17,79,95,86,7738,1.416661,128.9661508,13,7665,0.1999992,127.749489,4821.1307154,4948.6802052,289254,296906
9,The Tomorrow Man,17,80,96,7739,9963,128.9661508,166.0493358,7666,9890,127.749489,164.832674,4948.6802052,4985.7633902,296907,299131
9,The Tomorrow Man,17,81,97,9964,10608,166.0493358,176.7992928,9891,10535,164.832674,175.582631,4985.7633902,4996.5133472,299132,299776
9,The Tomorrow Man,18,82,99,89,2476,1.4666608,41.2665016,16,2403,0.249999,40.0498398,4999.7633342,5039.563175,299971,302358
9,The Tomorrow Man,18,83,100,2477,8337,41.2665016,138.9494442,2404,8264,40.0498398,137.7327824,5039.563175,5137.2461176,302359,308219
9,The Tomorrow Man,18,84,101,8338,10303,138.9494442,171.7159798,8265,10230,137.7327824,170.499318,5137.2461176,5170.0126532,308220,310185
9,The Tomorrow Man,18,85,102,10304,13882,171.7159798,231.3657412,10231,13809,170.499318,230.1490794,5170.0126532,5229.6624146,310186,313764
9,The Tomorrow Man,18,86,103,13883,16360,231.3657412,272.665576,13810,16287,230.1490794,271.4489142,5229.6624146,5270.9622494,313765,316242
9,The Tomorrow Man,19,87,105,85,3091,1.3999944,51.5164606,12,3018,0.1833326,50.2997988,5274.0789036,5324.1953698,316429,319435
9,The Tomorrow Man,19,88,106,3092,15657,51.5164606,260.9489562,3019,15584,50.2997988,259.7322944,5324.1953698,5533.6278654,319436,332001
9,The Tomorrow Man,20,89,108,242,807,4.0166506,13.4499462,169,734,2.7999888,12.2332844,5539.4445088,5548.8778044,332350,332915
